time_res: 6.4e-05
Time taken to load models: 10.02s
Processing file: /hercules/results/atya/BinaryML/sims/runBF/dat_inf_files/obs6927BF.dat
Time taken to do fft and normalize: 1.28s
T_obs: 17.895697066666667
freq_res: 0.0009313225746154785
fft_size: 8388609
Number of signals found: 1286
Time taken for search: 30.28s

---------------------------------------------------------------------------
Index          f Value        period [ms]    z Value        Start Index    Confidence
1042           25.843405      2.688954       15.243465      399290         38.156547      
1043           26.910755      4.345428       19.762985      247070         38.122127      
1044           25.892588      4.879849       2.624750       220010         38.069328      
1045           26.205427      2.264007       6.747077       474240         37.809463      
1046           25.152561      3.417327       8.553554       314180         37.664923      
1047           22.915079      2.035441       9.849310       527500         37.640189      
1048           26.038397      1.167154       12.025892      919940         37.513590      
1049           27.260286      1.015553       4.794924       1057270        37.022199      
1050           25.215662      4.219767       9.310484       254430         36.958375      
1051           26.417727      1.382625       9.285379       776570         36.935843      
1052           26.175705      2.926635       9.453230       366860         36.591722      
1053           29.155134      1.801492       7.985140       596000         36.240188      
1054           25.900858      9.859354       20.519733      108880         36.204411      
1055           29.021423      22.841186      14.054373      46980          35.726008      
1056           26.641359      1.057804       16.147835      1015040        35.701166      
1057           23.908640      2.285949       8.342760       469690         35.678001      
1058           29.814993      4.385845       4.407313       244790         35.629376      
1059           24.319948      4.318732       20.774990      248600         35.572127      
1060           30.008589      7.058054       6.152212       152100         35.498341      
1061           27.267527      1.401647       7.659742       766030         35.399354      
1062           29.205816      5.519978       13.741006      194490         35.243573      
1063           26.651400      1.789908       17.995098      599860         35.153823      
1064           30.236612      3.467932       8.869165       309590         35.018808      
1065           27.615698      1.337350       14.006961      802860         34.923837      
1066           28.753633      1.046513       18.243053      1025990        34.894881      
1067           25.198526      1.616435       4.197121       664240         34.800946      
1068           28.283981      1.762896       21.870739      609050         34.080393      
1069           27.738020      3.341994       17.949873      321260         33.928929      
1070           27.842497      7.482113       19.405811      143480         33.894315      
1071           26.263647      1.021224       15.596695      1051400        33.779337      
1072           25.572729      2.170115       14.686281      494760         33.535754      
1073           29.693872      8.893767       4.725542       120700         33.461614      
1074           27.456814      5.160299       20.845081      208050         33.019811      
1075           27.880247      1.087204       13.419472      987590         32.663417      
1076           29.086842      1.106860       1.624800       970050         32.333271      
1077           28.213587      2.155467       14.873090      498120         32.011115      
1078           25.961687      3.404101       14.213647      315400         31.710536      
1079           29.306171      1.043248       16.834641      1029200        31.637578      
1080           25.564989      1.560477       15.038574      688060         31.564892      
1081           26.982187      1.632702       13.533535      657620         31.340840      
1082           27.899462      1.204519       12.306746      891400         31.125911      
1083           26.119600      3.834298       16.398817      280010         30.425150      
1084           23.923685      1.091496       9.338663       983710         30.215007      
1085           26.324192      1.297830       19.596672      827310         30.191293      
1086           26.899862      6.331514       13.750248      169560         30.113088      
1087           29.270397      3.242569       15.134148      331110         30.049450      
1088           27.210325      1.082961       10.232483      991460         29.977383      
1089           25.533491      3.095021       22.370073      346900         29.969964      
1090           29.575926      2.068310       5.117484       519110         29.661403      
1091           25.339106      1.034059       15.391992      1038350        29.446455      
1092           26.940092      4.488382       8.238859       239200         29.268259      
1093           27.353914      3.591862       17.549595      298910         28.962687      
1094           23.700861      1.315064       7.649726       816470         28.910373      
1095           27.183569      1.466185       15.257244      732310         28.900356      
1096           26.209206      1.272996       19.322708      843450         28.690414      
1097           27.899389      5.658185       17.090290      189740         28.518981      
1098           24.712473      1.835598       13.169054      584930         28.377678      
1099           26.173054      1.055164       8.062639       1017580        28.131696      
1100           28.760887      1.292001       4.836585       831040         28.010248      
1101           26.903326      2.948164       4.463105       364180         27.949789      
1102           26.704031      2.551324       2.763545       420830         27.776815      
1103           22.612040      8.505383       9.695416       126220         27.734459      
1104           27.664724      1.462470       10.213538      734170         27.622753      
1105           26.088449      5.077127       16.662708      211460         27.535108      
1106           27.097824      1.887642       16.475994      568800         27.297487      
1107           26.325167      3.193129       21.679722      336240         27.180806      
1108           28.526663      1.055670       12.416885      1017090        27.097112      
1109           25.834551      2.776422       5.817012       386710         26.923934      
1110           28.483232      3.581426       9.740778       299780         26.818648      
1111           21.348560      1.025423       9.147551       1047100        26.784715      
1112           27.656359      1.837662       20.849659      584270         26.620013      
1113           28.172338      1.267059       9.201564       847400         26.474571      
1114           25.737371      1.042310       12.481804      1030130        26.471070      
1115           25.552269      1.486404       20.745800      722350         26.370265      
1116           26.614859      4.784165       8.162128       224410         25.828295      
1117           27.013081      10.136619      10.433914      105900         25.731307      
1118           27.048597      1.131568       15.233081      948870         25.532348      
1119           25.711176      1.308379       8.798896       820640         25.408627      
1120           27.695444      3.969945       14.350170      270440         25.297695      
1121           28.707067      1.045932       18.053719      1026560        25.184258      
1122           29.918499      1.873764       5.082797       573010         24.975689      
1123           25.754700      1.237278       12.102827      867800         24.814475      
1124           26.418251      1.528531       19.931137      702440         24.794608      
1125           27.861219      1.638755       19.165876      655190         24.521674      
1126           26.861633      1.221276       18.434877      879170         24.478120      
1127           28.214163      4.234862       14.460913      253520         24.366293      
1128           27.255062      1.888073       19.452591      568670         23.863371      
1129           24.371559      1.941160       6.951460       553120         23.652601      
1130           27.610222      1.901075       6.518110       564780         23.575493      
1131           25.661493      2.204828       16.595245      486970         23.148550      
1132           28.044626      4.739786       15.564256      226510         23.090256      
1133           27.290743      1.388021       4.266045       773550         23.007435      
1134           27.339846      1.433496       16.506844      749010         22.904979      
1135           28.421736      1.343877       17.332195      798960         22.800826      
1136           26.640165      2.291301       13.396235      468590         22.623584      
1137           26.186090      1.807840       15.993994      593910         22.420901      
1138           26.202246      1.337902       13.215775      802530         22.258162      
1139           27.516422      4.325113       3.287189       248230         22.242107      
1140           27.907167      4.186325       19.860037      256460         22.173877      
1141           25.901325      2.521255       12.393576      425850         21.962387      
1142           26.286646      2.438126       17.880192      440370         21.935054      
1143           27.864977      22.701698      4.778328       47270          21.873596      
1144           26.667585      1.305006       11.997177      822760         21.596263      
1145           27.125177      3.181484       18.892914      337470         21.526834      
1146           26.398428      3.924116       9.791082       273600         21.129230      
1147           28.874109      7.485188       19.627199      143420         21.125444      
1148           26.784304      1.264823       19.517370      848900         20.759037      
1149           27.682541      1.575192       5.932105       681630         20.732999      
1150           25.950209      2.863572       18.160461      374940         20.536959      
1151           29.622194      3.951363       13.730739      271710         20.145950      
1152           27.513010      1.131139       10.676908      949230         20.060806      
1153           29.122324      1.123632       9.838619       955570         19.862570      
1154           26.321321      5.689412       9.409163       188700         19.740418      
1155           27.020590      2.132103       5.708441       503580         19.515848      
1156           25.581924      1.002911       10.712276      1070600        19.506394      
1157           29.138136      5.579064       7.211811       192430         19.405299      
1158           26.496000      1.413383       11.235195      759670         19.106051      
1159           27.423677      1.499477       10.621995      716050         18.835540      
1160           24.635130      9.760878       9.068134       109980         18.756020      
1161           25.224604      2.696521       13.556730      398170         18.709516      
1162           27.524540      6.501713       3.914506       165120         18.321910      
1163           27.000200      4.385000       2.925703       244840         18.246091      
1164           27.008436      12.842725      13.322481      83580          18.091815      
1165           26.683018      1.031793       4.800566       1040630        18.065698      
1166           25.830790      1.183192       19.151209      907470         17.949897      
1167           28.756750      16.398323      6.882045       65450          17.932481      
1168           23.807940      1.466052       12.296255      732380         17.443223      
1169           30.634214      5.692902       12.425266      188580         17.257328      
1170           27.413134      4.095947       15.867382      262120         17.075672      
1171           27.924372      1.295854       12.071268      828570         17.074046      
1172           26.710356      1.069254       4.481685       1004170        17.003304      
1173           28.620691      1.663662       13.647772      645380         16.967250      
1174           25.119719      1.472382       7.871537       729230         16.804983      
1175           27.280264      9.307161       19.921438      115340         16.308933      
1176           25.117207      1.425904       20.352451      753000         16.294528      
1177           26.913492      2.906900       12.412531      369350         16.179865      
1178           26.506971      1.383641       11.164143      776000         15.877873      
1179           27.387907      1.496072       10.795965      717680         15.285037      
1180           29.182566      1.707743       15.701456      628720         15.056347      
1181           28.256495      1.286291       4.313356       834730         15.016104      
1182           27.664854      2.679280       6.846373       400730         14.750054      
1183           26.611885      1.533552       5.930707       700140         14.674105      
1184           28.586329      1.190601       6.722850       901820         14.377148      
1185           26.578068      1.032160       15.339247      1040260        14.280861      
1186           30.294905      1.432610       12.744087      749470         14.200595      
1187           25.892714      2.253082       20.024191      476540         13.926278      
1188           25.708794      1.270076       21.573027      845390         13.904333      
1189           31.089218      1.901905       12.363665      564530         13.892854      
1190           24.683155      2.675494       14.350576      401300         13.823128      
1191           26.595549      2.572474       10.743331      417370         13.666159      
1192           24.878708      2.864038       12.047724      374880         13.530209      
1193           26.358088      1.806228       14.970500      594440         13.112327      
1194           27.055014      4.659791       11.866552      230400         13.090298      
1195           26.803350      2.484324       19.575649      432180         13.058241      
1196           26.763964      1.911944       5.320747       561570         12.918084      
1197           28.345947      1.943958       5.931700       552320         12.879920      
1198           29.037495      1.820645       8.181555       589730         12.650662      
1199           27.892380      5.142001       5.615627       208790         12.622076      
1200           25.931961      18.083789      17.634111      59350          12.526874      
1201           27.321531      1.489163       19.194408      721010         12.502000      
1202           27.910429      1.982434       5.647271       541600         12.382496      
1203           27.294001      18.098615      5.306905       59300          12.380425      
1204           26.384775      1.390828       16.403271      771990         12.174006      
1205           26.510225      9.206670       8.500016       116600         11.918384      
1206           23.617167      2.886452       9.924929       371970         11.766107      
1207           26.467625      1.341244       15.970192      800530         11.742904      
1208           24.313339      5.152700       12.515808      208360         11.721005      
1209           28.259573      2.488577       16.613558      431440         11.549514      
1210           26.153280      1.435165       17.284580      748140         11.477356      
1211           24.584785      19.282569      10.793345      55660          10.983827      
1212           26.776337      1.210919       17.908756      886690         10.682187      
1213           26.777714      1.049092       10.320962      1023470        10.338909      
1214           27.376513      1.186458       19.536497      904970         10.231190      
1215           25.461054      2.151721       7.212144       498990         10.139001      
1216           25.991022      2.527843       5.856354       424740         9.809417       
1217           26.239090      3.076745       10.616539      348960         9.571412       
1218           25.128912      2.037944       14.674490      526850         9.440264       
1219           25.077034      2.123971       8.876706       505510         9.416170       
1220           25.964821      1.408138       8.365738       762500         9.389336       
1221           27.745867      4.287118       8.915684       250430         9.257462       
1222           25.558172      2.290964       9.310486       468660         9.208432       
1223           26.315550      1.936497       6.528149       554450         9.061384       
1224           26.517115      1.136251       19.305904      944960         9.060663       
1225           27.565628      1.868783       11.453502      574540         8.870908       
1226           28.946115      1.659906       10.173834      646840         8.671908       
1227           25.394735      3.101997       15.721247      346120         8.653553       
1228           28.501032      1.624768       20.803080      660830         8.526285       
1229           26.975260      8.719898       13.803800      123110         8.464326       
1230           26.646223      3.241420       15.328573      331230         8.461901       
1231           26.867250      2.964607       16.128784      362160         8.324647       
1232           25.480822      1.142235       12.187733      940010         8.231243       
1233           23.588343      3.973678       9.030790       270190         8.180498       
1234           25.112986      9.810779       11.960255      109420         7.903773       
1235           26.674559      2.518944       16.557888      426240         7.842516       
1236           27.082335      1.089621       6.645699       985400         7.339539       
1237           25.881586      2.052589       16.924490      523090         7.089849       
1238           30.598661      1.512780       8.947682       709750         7.015032       
1239           25.962244      1.240580       4.439376       865490         6.935000       
1240           27.507910      8.965218       21.133017      119740         6.868061       
1241           26.586035      1.082427       16.571760      991950         6.765835       
1242           25.775679      1.433173       8.434896       749180         6.748184       
1243           26.664248      1.668320       18.399002      643580         6.729964       
1244           26.335911      2.715266       14.226734      395420         6.599215       
1245           26.354925      3.598374       19.930988      298370         6.587800       
1246           26.147305      1.266106       13.904169      848040         6.351695       
1247           25.895412      2.149565       9.208585       499490         6.311625       
1248           25.206030      1.247485       8.939084       860700         6.294115       
1249           25.754244      1.403555       11.084863      764990         6.103438       
1250           30.433840      1.001942       3.683504       1071630        5.614882       
1251           26.558495      2.123041       7.190285       505730         5.581291       
1252           28.936609      4.606378       17.545887      233070         5.537058       
1253           26.671890      2.622166       13.606524      409460         4.951222       
1254           28.879126      2.466677       7.826127       435270         4.559254       
1255           28.496449      3.664041       7.908547       293020         4.315316       
1256           22.668047      3.429470       10.736097      313070         4.247064       
1257           26.321474      1.647636       13.262466      651660         4.220065       
1258           27.655882      1.348841       12.786429      796020         4.214532       
1259           26.821627      9.652755       20.306702      111210         3.993756       
1260           25.444376      1.022324       18.682779      1050270        3.839176       
1261           27.474577      1.096788       2.550279       978960         3.806005       
1262           26.502974      3.009396       6.414334       356770         3.581228       
1263           29.003679      1.643594       14.835709      653260         3.545861       
1264           26.829958      14.448165      16.959810      74290          3.533687       
1265           24.960985      1.376954       8.622728       779770         3.415880       
1266           25.118061      1.379129       7.571715       778540         3.269261       
1267           27.413340      2.720831       10.291065      394610         3.213763       
1268           23.133327      1.134298       19.278732      946590         3.154202       
1269           24.928942      1.356394       10.770613      791590         3.119172       
1270           24.157629      9.419271       11.484447      113970         3.017802       
1271           27.315828      1.447877       15.681592      741570         2.892404       
1272           29.460619      2.030028       17.079765      528900         2.504916       
1273           26.728157      4.605434       6.342740       233120         2.471900       
1274           25.610689      1.030902       7.013211       1041530        2.339432       
1275           25.995869      1.133864       15.287037      946950         2.296251       
1276           25.980841      1.363264       6.424822       787600         2.226705       
1277           23.366352      2.020084       13.866752      531510         1.927970       
1278           26.554373      1.822414       10.483734      589160         1.923450       
1279           24.015028      10.847629      10.448608      98960          1.810686       
1280           26.606985      1.337235       19.124783      802930         1.755450       
1281           28.105604      1.432825       18.882294      749360         1.594130       
1282           26.246645      3.720825       15.810182      288550         1.126654       
1283           26.692137      2.724841       13.153726      394030         0.912167       
1284           26.442675      2.240573       9.940327       479200         0.713909       
1285           24.842649      1.606448       5.298581       668370         0.635348       
1286           27.721601      1.910682       7.585313       561940         0.454626       
